# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Strain_11
# 3 Strain_22
# 4 Strain_33
# 5 Strain_12
# 6 Strain_23
# 7 Strain_13
# 8 Stress_11
# 9 Stress_22
# 10 Stress_33
# 11 Stress_12
# 12 Stress_23
# 13 Stress_13
# 14 Displacement_x
# 15 Displacement_y
# 16 Displacement_z
# x Strain_11 Strain_22 Strain_33 Strain_12 Strain_23 Strain_13 Stress_11 Stress_22 Stress_33 Stress_12 Stress_23 Stress_13 Displacement_x Displacement_y Displacement_z 
1078.01 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 1.98892e-19 0 0 
1080.86 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 1.99417e-19 0 0 
1083.69 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 1.99939e-19 0 0 
1086.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.00457e-19 0 0 
1089.29 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.00972e-19 0 0 
1092.06 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.01483e-19 0 0 
1094.81 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.01991e-19 0 0 
1097.55 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.02496e-19 0 0 
1100.26 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.02997e-19 0 0 
1102.96 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.03495e-19 0 0 
1105.64 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.0399e-19 0 0 
1108.31 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.04481e-19 0 0 
1110.95 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.04969e-19 0 0 
1113.58 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.05454e-19 0 0 
1116.19 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.05936e-19 0 0 
1118.78 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.06414e-19 0 0 
1121.36 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.0689e-19 0 0 
1123.92 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.07362e-19 0 0 
1126.46 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.07831e-19 0 0 
1128.99 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.08297e-19 0 0 
1131.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.0876e-19 0 0 
1133.99 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.0922e-19 0 0 
1136.47 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.09676e-19 0 0 
1138.93 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.1013e-19 0 0 
1141.37 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.10581e-19 0 0 
1143.8 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.11029e-19 0 0 
1146.21 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.11473e-19 0 0 
1148.6 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.11915e-19 0 0 
1150.98 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.12354e-19 0 0 
1153.34 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.1279e-19 0 0 
1155.69 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.13224e-19 0 0 
1158.02 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.13654e-19 0 0 
1160.34 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.14081e-19 0 0 
1162.64 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.14506e-19 0 0 
1164.93 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.14928e-19 0 0 
1167.2 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.15347e-19 0 0 
1169.46 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.15763e-19 0 0 
1171.7 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.16177e-19 0 0 
1173.92 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.16587e-19 0 0 
1176.14 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.16995e-19 0 0 
1178.33 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.17401e-19 0 0 
1180.52 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.17803e-19 0 0 
1182.68 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.18203e-19 0 0 
1184.84 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.18601e-19 0 0 
1186.98 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.18996e-19 0 0 
1189.1 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.19388e-19 0 0 
1191.21 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.19777e-19 0 0 
1193.31 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.20164e-19 0 0 
1195.39 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.20549e-19 0 0 
1197.46 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.2093e-19 0 0 
1199.52 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.2131e-19 0 0 
1201.56 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.21687e-19 0 0 
1203.59 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.22061e-19 0 0 
1205.61 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.22433e-19 0 0 
1207.61 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.22802e-19 0 0 
1209.6 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.23169e-19 0 0 
1211.57 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.23534e-19 0 0 
1213.54 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.23896e-19 0 0 
1215.49 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.24255e-19 0 0 
1217.42 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.24613e-19 0 0 
1219.35 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.24968e-19 0 0 
1221.26 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.2532e-19 0 0 
1223.16 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.25671e-19 0 0 
1225.04 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.26019e-19 0 0 
1226.92 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.26364e-19 0 0 
1228.78 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.26708e-19 0 0 
1230.63 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.27049e-19 0 0 
1232.46 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.27388e-19 0 0 
1234.29 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.27724e-19 0 0 
1236.1 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.28059e-19 0 0 
1237.9 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.28391e-19 0 0 
1239.69 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.28721e-19 0 0 
1241.47 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.29049e-19 0 0 
1243.23 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.29374e-19 0 0 
1244.98 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.29698e-19 0 0 
1246.73 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.30019e-19 0 0 
1248.46 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.30338e-19 0 0 
1250.17 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.30655e-19 0 0 
1251.88 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.3097e-19 0 0 
1253.58 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.31283e-19 0 0 
1255.26 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.31594e-19 0 0 
1256.94 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.31903e-19 0 0 
1258.6 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.3221e-19 0 0 
1260.25 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.32514e-19 0 0 
1261.89 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.32817e-19 0 0 
1263.52 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.33118e-19 0 0 
1265.14 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.33417e-19 0 0 
1266.75 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.33713e-19 0 0 
1268.35 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.34008e-19 0 0 
1269.93 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.34301e-19 0 0 
1271.51 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.34592e-19 0 0 
1273.08 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.34881e-19 0 0 
1274.63 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.35168e-19 0 0 
1276.18 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.35453e-19 0 0 
1277.71 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.35736e-19 0 0 
1279.24 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.36018e-19 0 0 
1280.75 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.36297e-19 0 0 
1282.26 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.36575e-19 0 0 
1283.75 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.36851e-19 0 0 
1285.24 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.37125e-19 0 0 
1286.71 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.37397e-19 0 0 
1288.18 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.37667e-19 0 0 
1289.64 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.37936e-19 0 0 
1291.08 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.38203e-19 0 0 
1292.52 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.38468e-19 0 0 
1293.95 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.38731e-19 0 0 
1295.36 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.38993e-19 0 0 
1296.77 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.39253e-19 0 0 
1298.17 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.39511e-19 0 0 
1299.56 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.39767e-19 0 0 
1300.94 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.40022e-19 0 0 
1302.31 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.40275e-19 0 0 
1303.68 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.40526e-19 0 0 
1305.03 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.40776e-19 0 0 
1306.37 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.41024e-19 0 0 
1307.71 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.41271e-19 0 0 
1309.04 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.41515e-19 0 0 
1310.35 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.41759e-19 0 0 
1311.66 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.42e-19 0 0 
1312.96 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.4224e-19 0 0 
1314.26 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.42478e-19 0 0 
1315.54 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.42715e-19 0 0 
1316.81 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.4295e-19 0 0 
1318.08 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.43184e-19 0 0 
1319.34 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.43416e-19 0 0 
1320.59 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.43647e-19 0 0 
1321.83 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.43876e-19 0 0 
1323.06 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.44104e-19 0 0 
1324.29 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.4433e-19 0 0 
1325.51 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.44554e-19 0 0 
1326.72 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.44777e-19 0 0 
1327.92 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.44999e-19 0 0 
1329.11 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.45219e-19 0 0 
1330.3 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.45438e-19 0 0 
1331.47 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.45655e-19 0 0 
1332.64 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.45871e-19 0 0 
1333.8 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.46085e-19 0 0 
1334.96 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.46298e-19 0 0 
1336.1 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.46509e-19 0 0 
1337.24 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.4672e-19 0 0 
1338.38 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.46928e-19 0 0 
1339.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.47136e-19 0 0 
1340.62 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.47342e-19 0 0 
1341.72 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.47546e-19 0 0 
1342.83 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.4775e-19 0 0 
1343.92 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.47952e-19 0 0 
1345.01 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.48152e-19 0 0 
1346.09 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.48351e-19 0 0 
1347.16 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.48549e-19 0 0 
1348.23 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.48746e-19 0 0 
1349.29 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.48941e-19 0 0 
1350.34 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.49135e-19 0 0 
1351.38 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.49328e-19 0 0 
1352.42 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.4952e-19 0 0 
1353.45 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.4971e-19 0 0 
1354.48 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.49899e-19 0 0 
1355.49 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.50087e-19 0 0 
1356.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.50273e-19 0 0 
1357.51 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.50458e-19 0 0 
1358.51 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.50642e-19 0 0 
1359.5 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.50825e-19 0 0 
1360.48 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.51007e-19 0 0 
1361.46 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.51187e-19 0 0 
1362.43 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.51366e-19 0 0 
1363.39 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.51544e-19 0 0 
1364.35 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.51721e-19 0 0 
1365.3 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.51897e-19 0 0 
1366.25 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.52071e-19 0 0 
1367.19 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.52245e-19 0 0 
1368.12 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.52417e-19 0 0 
1369.05 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.52588e-19 0 0 
1369.97 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.52758e-19 0 0 
1370.89 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.52927e-19 0 0 
1371.8 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.53094e-19 0 0 
1372.7 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.53261e-19 0 0 
1373.6 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.53426e-19 0 0 
1374.49 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.53591e-19 0 0 
1375.37 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.53754e-19 0 0 
1376.25 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.53916e-19 0 0 
1377.12 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.54077e-19 0 0 
1377.99 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.54238e-19 0 0 
1378.85 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.54397e-19 0 0 
1379.71 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.54554e-19 0 0 
1380.56 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.54711e-19 0 0 
1381.41 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.54867e-19 0 0 
1382.24 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.55022e-19 0 0 
1383.08 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.55176e-19 0 0 
1383.91 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.55329e-19 0 0 
1384.73 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.55481e-19 0 0 
1385.55 1.84499e-13 0 0 0 0 0 7.35411e-11 1.91879e-11 1.91879e-11 0 1.31094e-27 0 2.55631e-19 0 0 
